year,state,pop,log_pop,acres,nrel_cap_factor,tot_sales,log_sales,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,lbl_sales_2016,tot_rps_lbl_mwh_2016,tot_rps_lbl_target_2016,solar_rps_manual_mwh_2016,solar_rps_manual_target_2016,dg_rps_manual_mwh_2016,dg_rps_manual_target_2016,solar_rps_lbl_mwh_2016,solar_rps_lbl_target_2016,lbl_sales_2025,tot_rps_lbl_mwh_2025,tot_rps_lbl_target_2025,solar_rps_manual_mwh_2025,solar_rps_manual_target_2025,dg_rps_manual_mwh_2025,dg_rps_manual_target_2025,solar_rps_lbl_mwh_2025,solar_rps_lbl_target_2025,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020,itc_dummy,ptc_dummy,alt_ptc_dummy,retail_choice,p_iou_sales_2016,p_public_sales_2016,p_retail_sales_2016
2014,CO,5350101,15.492625997198665,66624,0.259,53396521.0,17.793256151995347,2.0,1.5,0.0,4.0,3.2,2.0,4.0,3.2,2.0,108.2,98.5,10.0,67.7,58.7,6.0,1.6,1.6,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2015,CO,5450623,15.511240472032922,66624,0.259,54116046.0,17.8066412987309,4.3,3.5,0.0,72.0,62.4,5.0,3.0,2.4,2.0,180.2,160.9,15.0,70.7,61.1,8.0,12.48,1.2,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2016,CO,5539215,15.527363351932632,66624,0.259,54802037.0,17.819237922760248,1.5,1.2,0.0,283.4,225.6,8.0,240.2,192.8,4.0,463.6,386.5,23.0,310.9,253.9,12.0,28.200000000000003,48.2,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2017,CO,5611885,15.54039722819125,66624,0.259,54830186.0,17.81975143967796,11.7,9.8,0.0,41.6,31.8,8.0,31.9,24.3,4.0,505.2,418.3,31.0,342.79999999999995,278.2,16.0,3.975,6.075,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2018,CO,5691287,15.554446966817991,66624,0.259,56450480.0,17.848874351623884,12.0,9.0,0.0,81.4,61.5,6.0,6.5,6.0,3.0,586.6,479.8,37.0,349.29999999999995,284.2,19.0,10.25,2.0,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2019,CO,5758736,15.566228564146174,66624,0.259,56520823.0,17.850119676891854,38.2,30.8,5.3,58.49999999999999,43.8,8.0,1.5,1.2,1.0,645.1,523.6,45.0,350.79999999999995,285.4,20.0,5.4750000000000005,1.2,54802.037,790245.37354,14.42,29045.07961,0.53,57542.138849999996,1.05,57542.138849999996,1.05,61709.12296690627,1476082.221368398,23.92,59240.75804823001,0.96,118481.51609646002,1.92,118481.51609646002,1.92,0.0,1.0,1.0,0.1,0.0,0,0,0,0,0.5692806477154764,0.4307193522845236,0.0
2010,CT,3579114,15.090625841713642,3548,0.182,47068574.0,17.66711611761355,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2011,CT,3588283,15.093184373074958,3548,0.182,48334606.0,17.693658342404564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2012,CT,3594547,15.094928532852641,3548,0.182,48411483.0,17.695247595613154,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2013,CT,3594841,15.095010320064617,3548,0.182,48523715.0,17.697563205473454,0.0,0.0,0.0,7.4,5.0,1.0,7.4,5.0,1.0,7.4,5.0,1.0,7.4,5.0,1.0,5.0,5.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2014,CT,3594524,15.09492213425121,3548,0.182,46010751.0,17.644385644537017,2.4,2.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,12.4,9.0,2.0,12.4,9.0,2.0,4.0,4.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2015,CT,3587122,15.092860767644984,3548,0.182,46474520.0,17.65441476338504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,9.0,2.0,12.4,9.0,2.0,0.0,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2016,CT,3578141,15.090353949764564,3548,0.182,45477438.0,17.63272689280605,16.200000000000003,12.0,0.0,2.8,2.2,1.0,0.0,0.0,0.0,15.2,11.2,3.0,12.4,9.0,2.0,2.2,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2017,CT,3573297,15.08899925697668,3548,0.182,43752734.0,17.594064660243962,14.3,11.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,15.2,11.2,3.0,12.4,9.0,2.0,0.0,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2018,CT,3571520,15.088501833449486,3548,0.182,43868805.0,17.59671403319993,21.0,16.299999999999997,0.0,55.4,40.0,2.0,31.2,20.0,1.0,70.6,51.2,5.0,43.6,29.0,3.0,20.0,20.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2019,CT,3565287,15.086755113499024,3548,0.182,42135824.0,17.556408863185812,5.699999999999999,4.5,0.0,51.0,37.9,2.0,0.0,0.0,0.0,121.6,89.1,7.0,43.6,29.0,3.0,18.95,0.0,28931.087,491828.479,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29119.65683088903,990068.3322502271,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3630390290438682,0.0649820126120763,0.5719789583440554
2010,DE,899593,13.70969771780092,1534,0.186,15629325.0,16.56465951528469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2011,DE,907381,13.718317707046337,1534,0.186,15618155.0,16.563944577601664,2.8,2.5,0.5,11.3,10.0,1.0,11.3,10.0,1.0,11.3,10.0,1.0,11.3,10.0,1.0,10.0,10.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2012,DE,915179,13.726874953540216,1534,0.186,15970443.0,16.586250259318046,0.0,0.0,0.0,15.0,11.8,1.0,15.0,11.8,1.0,26.3,21.8,2.0,26.3,21.8,2.0,11.8,11.8,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2013,DE,923576,13.736008370849843,1534,0.186,15885516.0,16.580918308633155,0.0,0.0,0.0,5.2,4.0,1.0,0.0,0.0,0.0,31.5,25.8,3.0,26.3,21.8,2.0,4.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2014,DE,932487,13.745610489384164,1534,0.186,15849983.0,16.578678985731784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,25.8,3.0,26.3,21.8,2.0,0.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2015,DE,941252,13.75496618292798,1534,0.186,15853966.0,16.578930247807744,0.0,0.0,0.0,1.2,1.2,1.0,1.2,1.2,1.0,32.7,27.0,4.0,27.5,23.0,3.0,1.2,1.2,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2016,DE,948921,13.763080828605363,1534,0.186,15526721.0,16.558073033102183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,27.0,4.0,27.5,23.0,3.0,0.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2017,DE,956823,13.771373700351123,1534,0.186,15373791.0,16.548174734418687,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,27.0,4.0,27.5,23.0,3.0,0.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2018,DE,965479,13.780379630225763,1534,0.186,16103475.0,16.59454564517423,1.7,1.4,0.0,1.2,1.2,1.0,0.0,0.0,0.0,33.900000000000006,28.2,5.0,27.5,23.0,3.0,1.2,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2019,DE,973764,13.788924253470674,1534,0.186,15629177.0,16.564650045860976,0.0,0.0,0.0,4.2,3.0,1.0,0.0,0.0,0.0,38.10000000000001,31.2,6.0,27.5,23.0,3.0,3.0,0.0,11258.438,146359.694,13.0,11258.438,1.0,0.0,0.0,11258.438,1.0,12147.298788851103,291535.17093242647,24.0,39478.72106376608,3.25,0.0,0.0,39478.72106376608,3.25,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.3366486198973183,0.2979560541889304,0.3653953259137512
2010,FL,18845537,16.75178667989956,38392,0.209,231209614.0,19.25883527694293,0.0,0.0,0.0,28.1,26.2,3.0,16.6,16.2,2.0,55.7,51.2,4.0,16.6,16.2,2.0,8.733333333333333,8.1,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2011,FL,19053237,16.762747566361845,38392,0.209,225090422.0,19.232012754993896,0.0,0.0,0.0,20.6,19.4,4.0,12.7,12.7,2.0,76.3,70.6,8.0,29.3,28.9,4.0,4.85,6.35,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2012,FL,19297822,16.77550279776617,38392,0.209,220673784.0,19.212196078489466,1.2,1.0,1.0,3.5,3.5,1.0,3.5,3.5,1.0,79.8,74.1,9.0,32.8,32.4,5.0,3.5,3.5,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2013,FL,19545621,16.788261829536374,38392,0.209,221919514.0,19.217825324550027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,74.1,9.0,32.8,32.4,5.0,0.0,0.0,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2014,FL,19845911,16.80350854891538,38392,0.209,226078111.0,19.236391121416187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,74.1,9.0,32.8,32.4,5.0,0.0,0.0,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2015,FL,20209042,16.821640685980178,38392,0.209,235599398.0,19.277643454560174,0.0,0.0,1.0,11.9,9.5,3.0,0.0,0.0,0.0,91.7,83.6,12.0,32.8,32.4,5.0,3.1666666666666665,0.0,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2016,FL,20613477,16.84145564315001,38392,0.209,235721822.0,19.2781629474137,3.4,2.6,2.6,366.2000000000001,245.0,10.0,3.7,3.0,1.0,457.9,328.6,22.0,36.5,35.4,6.0,24.5,3.0,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2017,FL,20963613,16.858298778516286,38392,0.209,233154549.0,19.267212092072658,9.4,8.5,3.3,249.4,181.7,9.0,28.0,20.0,1.0,707.3,510.3,31.0,64.5,55.4,7.0,20.18888888888889,20.0,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2018,FL,21244317,16.871599982273388,38392,0.209,238565391.0,19.2901540068139,0.0,0.0,0.0,1268.6000000000004,878.8999999999999,14.0,72.2,59.3,2.0,1975.9000000000003,1389.1999999999998,45.0,136.7,114.7,9.0,62.77857142857142,29.65,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2019,FL,21477737,16.88252746823733,38392,0.209,240347955.0,19.297598243842835,0.0,0.0,0.0,1010.0,740.8,13.0,64.0,47.0,2.0,2985.9000000000005,2130.0,58.0,200.7,161.7,11.0,56.98461538461538,23.5,235721.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249322.6462515384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7613505530679384,0.2386494469320615,0.0
2010,GA,9711881,16.088860539323317,37745,0.203,140671580.0,18.761938511632128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2011,GA,9802431,16.098140974103192,37745,0.203,136371149.0,18.730890763405327,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2012,GA,9901430,16.108189749118168,37745,0.203,130978872.0,18.690546585715264,1.5,1.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2013,GA,9972479,16.115339756968556,37745,0.203,130497470.0,18.686864397565913,1.3,1.0,0.0,73.8,57.9,5.0,71.8,56.1,4.0,75.8,59.9,7.0,72.8,57.1,5.0,11.58,14.025,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2014,GA,10067278,16.12480092030991,37745,0.203,135789932.0,18.7266196319016,3.2,2.6,0.0,11.1,9.5,4.0,0.0,0.0,0.0,86.89999999999999,69.4,11.0,72.8,57.1,5.0,2.375,0.0,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2015,GA,10178447,16.135783003421597,37745,0.203,135878215.0,18.727269564579263,0.0,0.0,0.0,245.1,175.4,8.0,174.5,124.1,4.0,332.0,244.8,19.0,247.3,181.2,9.0,21.925,31.025,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2016,GA,10301890,16.14783793151232,37745,0.203,138112239.0,18.743577238638004,0.0,0.0,0.0,976.6,735.8000000000001,17.0,280.4,212.6,6.0,1308.6,980.6,36.0,527.7,393.8,15.0,43.28235294117648,35.43333333333333,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2017,GA,10410330,16.158309140376893,37745,0.203,133456620.0,18.709287039178673,0.0,0.0,0.0,9.8,7.0,5.0,9.6,6.8,4.0,1318.4,987.6,41.0,537.3000000000001,400.6,19.0,1.4,1.7,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2018,GA,10511131,16.167945348861686,37745,0.203,139866074.0,18.756195908440407,0.0,0.0,0.0,57.3,41.6,6.0,2.8,2.3,1.0,1375.6999999999998,1029.2,47.0,540.1,402.9,20.0,6.933333333333333,2.3,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2019,GA,10617423,16.178006888965257,37745,0.203,139300990.0,18.752147545688167,3.0,2.3,0.0,642.8999999999999,487.8,14.0,79.9,58.9,2.0,2018.6,1517.0,61.0,620.0,461.8,22.0,34.84285714285714,29.45,138112.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151073.58950809398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0,0,0,0,0.6192289303045597,0.3807710696954403,0.0
2010,HI,1363963,14.125904990917919,4134,0.21,10016509.0,16.119745189720888,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,0.0,0.0,0.0,0.0,0.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2011,HI,1379329,14.137107707000274,4134,0.21,9961653.0,16.114253579645727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,0.0,0.0,0.0,0.0,0.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2012,HI,1394804,14.148264461574186,4134,0.21,9639157.0,16.08134421463014,0.0,0.0,0.0,15.599999999999998,13.0,4.0,6.0,5.0,1.0,16.799999999999997,14.2,5.0,6.0,5.0,1.0,3.25,5.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2013,HI,1408243,14.15785338603628,4134,0.21,9503164.0,16.067135353752633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799999999999997,14.2,5.0,6.0,5.0,1.0,0.0,0.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2014,HI,1414538,14.162313533979384,4134,0.21,9475452.0,16.064215012280428,0.0,0.0,0.0,18.1,17.0,2.0,0.0,0.0,0.0,34.9,31.2,7.0,6.0,5.0,1.0,8.5,0.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2015,HI,1422052,14.167611456890505,4134,0.21,9511352.0,16.06799659055783,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,46.9,43.2,8.0,6.0,5.0,1.0,12.0,0.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2016,HI,1427559,14.171476550656449,4134,0.21,9445389.0,16.061037243882232,0.0,0.0,0.0,6.5,6.5,2.0,6.5,6.5,2.0,53.4,49.7,10.0,12.5,11.5,3.0,3.25,3.25,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
2017,HI,1424393,14.169256316023782,4134,0.21,9324201.0,16.048123836176988,17.0,15.0,0.0,46.5,33.3,2.0,6.2,5.0,1.0,99.9,83.0,12.0,18.7,16.5,4.0,16.65,5.0,9445.389,141680.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.356466131274,282640.6939839382,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0,0,0,0,0.9527070233659108,0.0472929766340891,0.0
