year,state,pop_2010,acres,nrel_cap_factor,region,iso_rto,iso_rto_dummy,retail_choice,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,first_plant_yr,first_plant_sector,first_ipp_plant_yr,first_grid_yr,first_mega_plant,first_qf_year,utility_scale_solar_mwh,solar_mwh,any_plant,first_plant_pre_sample,first_plant,first_ipp_plant,first_rps_year,first_carveout_year,active_solar_rps,first_carveout_pre_sample,first_carveout,active_rps,first_rps_pre_sample,first_rps,tot_rps_lbl,solar_rps_manual,dg_rps_manual,solar_rps_lbl,lbl_sales,solar_carveout_diff,solar_carveout_f2,rps_diff,rps_f2,end_carveout_yr,end_rps_yr,itc_introduced,ptc_introduced,itc_expired,ptc_expired,itc_start_yr,itc_end_yr,ptc_start_yr,ptc_end_yr,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020
2016,IN,6490432,23158,0.184,MISO,True,1,0,1.8,1.5,1.5,38.6,32.2,12.0,12.2,10.6,2.0,174.4,137.6,44.0,86.60000000000001,66.0,14.0,2.683333333333333,5.300000000000001,2011.0,IPP Non-CHP,2011.0,2017.0,2013.0,2012.0,226.0,226.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103704.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,20.0,
2017,IN,6490432,23158,0.184,MISO,True,1,0,0.0,0.0,0.0,48.2,36.2,7.0,0.0,0.0,0.0,222.6,173.8,51.0,86.60000000000001,66.0,14.0,5.171428571428572,0.0,2011.0,IPP Non-CHP,2011.0,2017.0,2013.0,2012.0,278.0,278.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,98965.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,20.0,
2018,IN,6490432,23158,0.184,MISO,True,1,0,0.0,0.0,0.0,23.0,19.5,5.0,6.1,4.0,1.0,245.6,193.3,56.0,92.7,70.0,15.0,3.9,4.0,2011.0,IPP Non-CHP,2011.0,2017.0,2013.0,2012.0,291.0,291.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,104194.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,20.0,
2019,IN,6490432,23158,0.184,MISO,True,1,0,0.0,0.0,0.0,35.3,27.3,6.0,0.0,0.0,0.0,280.90000000000003,220.6,62.0,92.7,70.0,15.0,4.55,0.0,2011.0,IPP Non-CHP,2011.0,2017.0,2013.0,2012.0,323.0,323.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,106049.41545567318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,20.0,
2005,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2006,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39751.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2007,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40165.977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2008,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39965.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2009,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38243.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2010,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40420.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2011,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40760.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2012,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40293.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2013,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39847.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2014,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40561.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2015,KS,2858190,52660,0.238,SPP,True,1,0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,2.0,2.0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39849.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2016,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,2.0,2.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40810.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2017,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,4.0,3.0,3.0,1.3,1.0,1.0,1.0,1.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,5.0,5.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40287.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2018,KS,2858190,52660,0.238,SPP,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,8.0,8.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42036.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2019,KS,2858190,52660,0.238,SPP,True,1,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.3,1.0,1.0,0.0,0.0,2015.0,IPP Non-CHP,2015.0,2017.0,0.0,2017.0,11.0,11.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42636.56950005484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2011.0,,,,,1.0,0.2,
2005,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2006,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,88743.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2007,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,92404.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2008,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,93428.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2009,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,88896.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2010,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,93569.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2011,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89538.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2012,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89048.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2013,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84763.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2014,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78838.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2015,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76038.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2016,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,12.0,12.0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74553.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2017,KY,4348181,25863,0.186,PJM,True,1,0,1.4,1.1,0.0,20.3,15.2,4.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,3.8,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,20.0,20.0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,72634.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2018,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,39.0,39.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76610.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2019,KY,4348181,25863,0.186,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,25.2,5.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2017.0,2016.0,2016.0,2017.0,45.0,45.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78665.69637797719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2005,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2006,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77467.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2007,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79566.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2008,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78725.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2009,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78669.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2010,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85079.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2011,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86369.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2012,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84730.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2013,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85807.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2014,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90628.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2015,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,91676.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2016,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,91452.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2017,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,91205.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2018,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94186.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2019,LA,4544532,31776,0.196,MISO,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95431.15211364588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.1,
2005,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,0,0.0,0,0,0,0,2003.0,2010.0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2006,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,0,0.0,0,0,0,0,2003.0,2010.0,0,0,0,1,0,0,2.5,0.0,0.0,0.0,55850.09,0.0,0.0,0.5,3.5,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2007,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,0,0.0,0,0,0,0,2003.0,2010.0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,57138.822,0.0,0.0,0.5,11.1,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2008,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,0,0.0,0,0,1,0,2003.0,2010.0,0,0,0,1,0,0,3.5,0.0,0.0,0.0,55884.105,0.0,0.07,0.5,12.1,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2009,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,1,1.0,1,0,0,0,2003.0,2010.0,0,0,0,1,0,0,11.1,0.0,0.0,0.0,54359.198,0.0,0.17,7.6,13.1,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2010,MA,6566307,5914,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,3.8,3.8,3.0,0.0,0.0,0.0,3.8,3.8,3.0,0.0,0.0,0.0,1.2666666666666666,0.0,2008.0,Commercial CHP,2011.0,2016.0,2016.0,2008.0,5,5.0,1,0,0,0,2003.0,2010.0,0,0,1,1,0,0,12.1,0.07,0.0,0.07,57123.422,0.07,0.17,1.0,14.1,2011.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
